ID,Original Text,Cleaned Text,target
ynat-v1_train_00389,"법정a리 5목F 선!현y상 …해)선주D]큰손실 C가,","## 법정, 5목 선언… 현상 유지, 큰 손실",5
ynat-v1_train_00391,S<T 통>망 장애시6양자암호키 #회 전y 기~~개발,"## 양자암호키, 통신망 장애에도 안전",4
ynat-v1_train_00392,조u사 없는 에어On# a^트리아/Ib 시범f행,"## 에어트리아 시범행, 조사 없이 진행",6
ynat-v1_train_00393,핵h-재처리·소듐고속5 e구 지속여qSud J정종x,"## 핵재처리·소듐고속로, 지속 연구",4
ynat-v1_train_00394,8Ih쿠르>군0 시리R rmn순찰…bN|뒤 qa,## 군 순찰 강화,6
ynat-v1_train_00398,영문운전3M증A발급 ag,## 영문 운전면허증 발급,3
ynat-v1_train_00399,Q해Rg@운>하<) NH'[카드AI크g드P고q=이ui,"카드 AI, 고객에게 새로운 경험 선사",0
ynat-v1_train_00400,"신간M마르크g""의와|한국의 인문학","## ""신간 '마르크g'의 한국 인문학""",0
ynat-v1_train_00401,손6) '희_ q방=}J }-. 남북-화 제U( 자P잡I종합,"## 남북 화해 제안, 종합 뉴스",2
ynat-v1_train_00405,현Fhk업 노o AB)재t 방FHS구F기j+견,"## 현업 노하우, AI 재편 방구석 기업 견인",3
ynat-v1_train_00411,이도X b2건설 감독b황연} 활용& 고민ij,"## b2건설 감독, '황연' 활용 고민",1
ynat-v1_train_00416,SKD문승l C산 중심타선 못넘고i5이닝 4실점,"SKD, C산 중심타선 넘지 못하고 4실점",1
ynat-v1_train_00418,신} 촛불의 눈으로 3Et]동] !다,## 촛불의 눈으로 세상을 보다,0
ynat-v1_train_00421,문대통m 독립운동 역사 공유하면8?북의?마=도 가까HHt것,"## 문대통령, 독립운동 역사 공유 촉구",2
ynat-v1_train_00423,안경은%X: 보O기i 안되고…경찰관 공채u신체3준 논란,"## 안경 착용, 경찰 공채 신체 기준 논란",3
ynat-v1_train_00425,X극VM=에 / 문:대통~,"## X극VM=에 / 문:대통~  ->  **""X극 VM 문 대통령에게""**",2
ynat-v1_train_00429,SW최Z 19도 날v 따뜻O져…중부 밤늦게 m 조금,"## 서울, 낮 기온 19도 따뜻해… 중부 밤늦게 비",0
ynat-v1_train_00430,총선 5개월)앞인데 선;구 4정 안갯|…정#x인 발C %동,"총선 5개월 앞, 선거구 4정 안갯속",2
ynat-v1_train_00432,사진 ]8전 V노운 노(m이와이 도시{ p별.,"""사진, 도시 별로 다르게 보여""",0
ynat-v1_train_00434,에버` 득점왕 1순y 루카쿠 몸>7로v1@ 2.억원 e정,"에버턴 득점왕 루카쿠, 2억원에 이적",1
ynat-v1_train_00436,"김j은h절7 6AA F동_로드먼i나$ {가포) >""","""김주성, F동 로드맨과 맞대결""",1
ynat-v1_train_00439,경기도 첫 (활치V센6 업<v협T,"경기도, 첫 '활치V센6' 업체 선정",3
ynat-v1_train_00440,%?수 0타·타점P1K씩…MjB W사스 T연승,"## 0타점 1K씩,  W사스 연승",1
ynat-v1_train_00441,2n/0a자8&러운 H양언론인상E^VC,"""H양 언론인상 수상""",3
ynat-v1_train_00443,"E란(:정we시Y 배후 M력 대규모 ,거 작전…안정 회/","##  ""E란: 정부의 대규모 작전, 안정 회복 목표""",6
ynat-v1_train_00445,D싼=몸 아센+nZR) 최소U?적료 6h7MR억aGI...,"""싼값에 몸 좋은 차, 최소 6억원에 거래""",1
ynat-v1_train_00446,"^바 개인투자8 지M 3b>대n소액투자자Y,5}t",## 개인투자자 위한 소액투자 정보,5
ynat-v1_train_00447,세종시 '력9` 여성!재L업·k용 유9v등 지(g&화,"## 세종시 여성, 재취업·창업 지원 강화",3
ynat-v1_train_00448,m7eh 4출x?진 Wf…2\기부터 점[ 회복r전 ,"""4출x?진 Wf…2\기부터 점[ 회복r전"" 이라는 텍스트는 노이즈로 인해 해석이 어렵습니다. 

더 정확한 결과를 위해 다음 정보를 제공해주시겠습니까?

* **원본 텍스트의 출처:** 어떤 맥락에서 발견된 텍스트인가요? (예: 웹사이트, 문서, 소셜 미디어)
* **예상되는 주제:** 텍스트가 무엇에 대한 내용일 것으로 예상하시나요? (예: 경제, 정치, 과학)
* **추가 정보:** 텍스트에 대한 추가적인 정보가 있나요? (예: 이미지, 비디오, 관련 링크)

이러한 정보를 제공해주시면 더 정확하고 자연스러운 뉴스 제목으로 변환해 드릴 수 있습니다.",5
ynat-v1_train_00449,증시신tm  투운(r美뉴욕N오R스 N딩b투4|펀드,## 증시 투운(美뉴욕) 펀드,5
ynat-v1_train_00450,한xC 뉴n 신A도f(t b 중8꼴{…2834. 16% z_,"""한국 신도시 개발 중단""",3
ynat-v1_train_00451,"rBJ·호(:zBO,올스P전 홈%da스f결- 진출","""**[팀명] 홈경기 승리, [대회] 진출 확정**""",1
ynat-v1_train_00453,英장관 e명7공개 반기…브렉시트 8의 없)면 연기I지지,"## 영국 장관, EU 명단 공개 찬성…브렉시트 연기 가능성 열어",6
ynat-v1_train_00454,".들Rq;는 Z""2아우토반 (도Bx에 Phx까#","## 아우토반, 독일 도로에서 사고 발생",6
ynat-v1_train_00455,박H\X 국l?전환위해 내각FFkj ) 어렵다,"""박근혜 정부, 전환 위해 내각 개편 어려워""",2
ynat-v1_train_00456,)팅1씨| g인 u팅틴N1백t 구조 U었다,"""팅1씨, 백t 구조 U었다""에서 의미를 유지하고 노이즈를 제거하면 ""팅1씨 구조됐다""가 됩니다. 이를 뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**팅1씨, 무사히 구조**",3
ynat-v1_train_00458,"v레까O!전,\맑f 가_J씨vL해4은 내g까; U-고 비","""전 가수 J씨, 열애 인정""",0
ynat-v1_train_00459,트I/ 日}베;B동b +N하면/][무기Lz·무역적자 불n종32 ,,2
ynat-v1_train_00460,철i되는 산불피& 주<t 보c자리,"## 산불 피해, 주민 대피령",3
ynat-v1_train_00461,경북-_안k·(활·;제 K야에 1대n i정 도~ 추진,"경북 안전, 1대1 맞춤형 지원 추진",3
ynat-v1_train_00462,"KTQ5, m반 Ag2O성인식YCg/플랫폼","##  Ag2O 인식 플랫폼, 새로운 시대 열다",4
ynat-v1_train_00466,감사원 수`과학j구소M연구보다h워크>·강연,"감사원, 과학 연구보다 워크숍·강연 선호",3
ynat-v1_train_00470,애플 올9 출_ i=ShE1.3sj개,"애플, 9월 신제품 공개 예정",4
ynat-v1_train_00471,-gm 중소기업에a/&T Ks폼:연qu격 공개,"## 중소기업, KT 폼:연 공개",4
ynat-v1_train_00474,EMB 양s완}F조기종료l가능성; 원달sK환율 하d,"## EMB 양성, 조기 종료 가능성; 원달러 환율 하락",5
ynat-v1_train_00475,"1,콘%츠 왜 나한Vv뜨지 페이스북은 r유.알려6E",콘텐츠 왜 안 올라가? 페이스북 알려줘!,4
ynat-v1_train_00476,)또아\A 예비hR자&서 분양 끝;Ov &량+찔s,"""**예비 부동산 분양 마감**""",5
ynat-v1_train_00477,"당정3지카바i러#hP급7의T연말""m.dJ$v검M5G구'","""당정 3+1 체제 연말 검토""",3
ynat-v1_train_00479,"골,스테이트E클P블tV 4년ah속 NB] <프전서-만날까","""4년 만에 전서에서 만날까""",1
ynat-v1_train_00480,국n의원 당y0 V성8+분배u선8D지확대로 경$ 9리기z*n다,## 국회의원 당선 확대로 경쟁 심화,2
ynat-v1_train_00482,노벨상 수#eeP말하6]노+화Z회…( 다sp)$ 개막,노벨상 시상식 개막,6
ynat-v1_train_00483,t7정상회의 균? 심각L한 목소리 &낸다,,6
ynat-v1_train_00484,")러9역Gu폴록 3점포 다저, 6?s + 4연승","폴록 3점포, 다저스 4연승 이끈다",1
ynat-v1_train_00485,아4안n) /국(여자축4w복F <cQ4)1e신#,"""여자 축구, 새로운 신화를 향해 나아가다""",1
ynat-v1_train_00486,게시| 예^}독거노] h 고치기 봉사활동,## 독거노인 고치기 봉사활동,3
ynat-v1_train_00489, 시판^주금공 한국의 주e-융 70'TBa,"## 한국 주식시장, 70% 급등",5
ynat-v1_train_00490,"뉴D랜드 대학YFd""시위k지U 학=과(中본토Z학k$sH","뉴펀들랜드 대학, 중국 본토 학생 시위",6
ynat-v1_train_00493,Np민황_4 <두x~-@투&-이Zo@ AM치 데뷔^.<,"""Np민황""은 아마 ""엔피민황""을 의미하는 것 같고, ""두x~-@투&-이Zo@""는 ""두 번째"" 혹은 ""2번째""를 의미하는 것 같습니다. ""AM치 데뷔^.<""는 ""AM치 데뷔""를 의미하는 것 같습니다.

따라서 이 텍스트는 아마 ""엔피민황 2번째 AM치 데뷔""를 의미하는 것 같습니다. 

뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**엔피민황, 두 번째 AM치 데뷔**",1
ynat-v1_train_00494,대형서점엔=없uDtOJ네yC과 손}는 b판사들,,0
ynat-v1_train_00495,"o시티·리버=L3·4ea확;…아스널 20년만에D""스리그Y좌절","## 아스널, 20년 만에 리그 우승 좌절",1
ynat-v1_train_00496,조소앙이 쓴 독립운I#1평전 유방z *Ep역,"## 조소앙, 독립운동 평전 출간",0
ynat-v1_train_00497,김영란법 때문에E애플 t이폰 초청70못받7 r국 언.,"김영란법, 애플폰 초청 못 받아",3
ynat-v1_train_00498,"베}트셀러@'q은z어Y게 삶의 무\가 0는가[6주째 ""0","베스트셀러, 6주째 1위 굳히기",0
ynat-v1_train_00499,신:p(피U 로y의 시-,"""신의 피, 로열 패밀리의 비밀""",0
ynat-v1_train_00500,I6y\든i미8령.계곡G!어 ^gN군 i방 7T,"""군인 방문, 계곡서 훈련""",0
ynat-v1_train_00502,?일부터T청P회p전쟁:여소c.}국~ -eW+패 l<,## 7월부터 T청P회p전쟁: 여소c.}국~ -eW+패 l<  ->  **7월부터 T청P회p 전쟁 발발: 여소c.}국과의 충돌 예상**,2
ynat-v1_train_00503,p실군 섬진강댐 방문한@김u조77부a,"## 섬진강댐, 김우조 부총리 방문",3
ynat-v1_train_00505,"pWd 2018 바^셀""나는 갤럭시Sc 맞! 준비]한창…5천여명 몰릴 W","""2018 바르셀로나 갤럭시S 출시, 5천여명 몰려""",4
ynat-v1_train_00509,"WN C 박지G3S""고y에서U2+바J드","""WN C 박지성 U2+ 바드""에서 ""박지성""이라는 이름과 ""U2+""라는 서비스 명칭이 눈에 띕니다. 

제목을 간결하게 변환하면 다음과 같습니다.

**박지성, U2+ 바드와 함께**",1
ynat-v1_train_00510,LH 3vy*n? ftv 못판다…M난] 3조E천(K_치r매각종),"## LH, 3조원 규모 천(K)치 매각 추진",5
ynat-v1_train_00511,미s에셋대우 신한Ns 실적]배당nd68목-$+,"## 미래에셋대우, 신한금융투자 실적 발표... 배당 68% 목표",5
ynat-v1_train_00512,국회사무o 美._추(츠大·7욕시립대f&즈칼리지와 MOU,"## 국회 사무처, 美 캘리포니아 주립대와 MOU 체결",2
ynat-v1_train_00514,인천서O g행된 O라/ .력평3,인천서 G 행사 개최,3
ynat-v1_train_00515,靑 l;H초 대북q사 파H 발표Z서훈 m정W' 유력종합;;,"## 청와대, 대북 정책 발표 예정",2
ynat-v1_train_00516,"게Z판 ,통| 2%] {·편입생 모집 0카c톡]bb`진행",## 편입생 모집 진행,3
ynat-v1_train_00518,kt 2퍼=#q 실G 점M…2v닝y+J안Gj3K 무실:,"KT, 2% 실적 성장… 안정적인 실적 유지",1
ynat-v1_train_00520,"콘텐W~w짜 제O u0UK수( 위로…통신업,f술Z종=",,4
ynat-v1_train_00521,(리 B히는 D?日…b일부터 G이-서 고위S 경제t화,"##  ""B일부터 G이서 고위 경제t화"" 

이 텍스트에서 노이즈를 제거하고 자연스럽게 뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**B일부터 G에서 고위 경제 활성화**",6
ynat-v1_train_00523,LG+G6 ^성 갤S8 제치고x`;T 영상 1위종합,"LG G6, 갤럭시 S8 제치고 영상 1위 차지",5
ynat-v1_train_00524,lue 유N[리그 아}란h에 15 }패I수모…4별리그 탈p,"## ""U리그 15패, 4부 리그 탈출 노린다""",1
ynat-v1_train_00525,朴대qr z오 BC을 길은%:|fz< 제pI北경고·中압박종합,"## 朴 대통령, 北 경고·中 압박 종합",2
ynat-v1_train_00526,"오""마@사드는ej수p 방V ""제…^위협[대s(.한 것",,6
ynat-v1_train_00527,"롯데건) p·폐수a슬7지,건조기술 환경-서 녹Z인증","## 롯데건설, 폐수처리 건조 기술 환경 마크 인증 획득",5
ynat-v1_train_00528,朴대M령 북핵은/턱밑 비;M해결 않으면c한미에 큰 피f,,2
ynat-v1_train_00531,"부7교육청 D식종&자 등 7개 0. ""육공무직 19}o 8발","## 교육청, D식종 등 7개 기관 육공무직 19명 채용",3
ynat-v1_train_00532,n/아베@총리@만난 D국6O- 국v(칙 위협L주장D합,"## D국, 일본 총리 만나 ""핵 위협"" 주장",6
ynat-v1_train_00533,ZoU) 민uA Z)·0강검진 결bh받rH,"""건강검진, 무료로 받으세요""",4
ynat-v1_train_00534,국토h 공동주택 관리 n우수0지에M서울 텐r힐 1단지,"서울 텐힐 1단지, 국토부 공동주택 관리 우수 단지 선정",5
ynat-v1_train_00535,"pIc E다가i아마존(日7 짝`""명M u천 망신","## ""픽 이다가 아마존(日7 짝) '명문' 천 망신""  에서  

**""픽 이다가 아마존, '명문' 천 망신""** 이라고 변환할 수 있습니다. 

변환 과정:

1. **""pIc E다가i아마존(日7 짝`""명M u천 망신""** 에서 불필요한 특수문자, 숫자, 영어를 제거합니다. 
2. **""픽 이다가 아마존(日7 짝) '명문' 천 망신""** 로 정리합니다.
3. **""픽 이다가 아마존, '명문' 천 망신""** 으로 더 간결하게 뉴스 제목 형식으로 변환합니다.

이렇게 하면 의미를 유지하면서 노이즈를 제거하고, 자연스럽고 뉴스 제목처럼 간결하게 변환할 수 있습니다.",4
ynat-v1_train_00537,유엔 w.아4공습으로 1[일간 민간인 100명 이상 yZ,"""유엔 공습으로 민간인 100명 이상 사망""",6
ynat-v1_train_00538,이란 反이란JHD보수G싱C탱크vF8a 제재 대상에 올>,"""이란, 보수 싱크탱크 제재 대상에 올려""",6
ynat-v1_train_00539,2~D EBSc9Rhym대iZ 4명 Z정,"2D 댄스 크루, 4명 정원 모집",3
ynat-v1_train_00541,]국문협+U상에D임f훈]안K순·n육Oa박예R,"## 국문협, 안순·육박예 상임훈련 

이렇게 변환하면 노이즈가 제거되고, 의미를 유지하면서 자연스럽고 뉴스 제목처럼 간결해집니다.",0
ynat-v1_train_00543,구z 사이로 또 한 해가( 충남 해넘' 명소 북Z,"## 충남, 해넘이 명소 북적",0
ynat-v1_train_00546,사o_ 석유V4Dl가}q`성  0∼8w달러>W좁k야,"##  석유 가격, 0~8달러 폭락",6
ynat-v1_train_00547,"폭Q# 갇I R주 E산r,마을 m렇게 $이 내린 건 D음","폭설, 마을에 이례적인 폭설",0
ynat-v1_train_00548,中 국방$`) 사드 m 언급…T역{Ob 심S@ F_,"## 중국, 사드 언급",6
ynat-v1_train_00550,.조선 피격@ r드론 k추…끓어오7_ 호0무즈 r협,,6
ynat-v1_train_00551,Eg한미훈련T ^Yq X<할 것 5협…국방<I성%종합,"""한미 훈련, 5개국 협력 강화""",2
ynat-v1_train_00552,회계사 Igh반% 경기E상반;보다 y정1,"## 회계사, 경기 상반기보다 긍정적",5
ynat-v1_train_00554,홍남p [vc차관H나F$술#g안y관리 i검,"## 홍남표 차관, 술자리 관리 검토",2
ynat-v1_train_00556,아프리카tV F트= 시장 공략<;l 엔터社와vMIU,"## 아프리카TV, 엔터테인먼트 기업과 시장 공략",4
ynat-v1_train_00557,|H호c)진시T발사o에t 천A안2Q까지 P\ s한s큰Zk,,4
ynat-v1_train_00559,"O양정상회담$문q_l v8원에 모감주.무:"";…yMq말은 번|","## G20 정상회담, 모감주 협력 논의",2
ynat-v1_train_00560,"T신서? 위반 f직자 증가…교황청v =리지침 존재한""",,3
ynat-v1_train_00561,물로 덮인 U터월드S행성에도 G0체H존PEF능,물로 뒤덮인 외계 행성에 생명체 존재 가능성,4
ynat-v1_train_00562,위클리 스A트<어린이날 국v과학관{행\ 다채,"## 어린이날 과학관, 다채로운 행사 마련",0
ynat-v1_train_00563,"@_르담 붕괴 위VL:전…佛당국 %kn^\급,보강Q작]","## 르담 붕괴 위기, 프랑스 당국 긴급 보강",6
ynat-v1_train_00564,폭행_혐의< XLB던 우J아스 8일 만에 다B9 복5,"폭행 혐의, 8일 만에 검찰 송치",1
ynat-v1_train_00565,"KI?p G암 나LN질 개발 |이저s쏘, Dr0쥐실X으로 확b","## AI 기반 질병 개발, 드디어 실험실로",4
ynat-v1_train_00566,[간 @기와 ;외X 음k5quA타 3q,"""간담회, 외교 논의""",0
ynat-v1_train_00567,코로나KFrz산속 달러 강r*달K선물ETU?Q익률 iT,"## 코로나, 달러 강세에 선물 시장 혼조",5
ynat-v1_train_00568,",학.사회 bY<UZG위-v-3jx술과 i2다","## 학술과 사회,  변화의 조류를 읽다",4
ynat-v1_train_00570,고< 해E라기bd시S게N& j롬 Di#rG&,"""고해라기""",0
ynat-v1_train_00571,신간T자< 데리!를1읽는 W간·포퓰k즘6i=주i?,## 신간 '데리' 읽는 '포퓰리즘' 주의?,0
ynat-v1_train_00572,특검 이화2대 및 관계자F사무실·4택 (0여+ 1}~색c보,"## 특검, 이화여대 및 관계자 사무실 압수수색",3
ynat-v1_train_00574,참석G와 인사G는C안희정H`사,"안희정, 참석과 인사",2
ynat-v1_train_00578,e국NC민@당 당내^성추r부터AZ출·aK하라,,2
ynat-v1_train_00579,"英의 \렉시Q 혼N에 C z?獨(佛…*y한 입장 제Q해""[합","## 영국, EU와 협상 중 난항 겪어",6
ynat-v1_train_00580,"푸틴Y시민5회j] 반=""@ W테러?법b ""Y지에 서명",,6
ynat-v1_train_00581,|서! L$ z북 진o 영하B14\\Zx낮부pm평년기온,"## 1월 낮 기온, 평년보다 14도 낮아",0
ynat-v1_train_00583,FTT엔0l엔진 부품판매·eE재 공급 시장 6출,## FTT 엔진 부품 판매 및 재공급 시장 6조 규모,5
ynat-v1_train_00585,구글의QAI 진화 어디까지f\신 얼굴 알e보고 k정 알i준다Uw,"## 구글 AI, 얼굴 인식 기술 진화",4
ynat-v1_train_00586,"오Gc r권,bA채Xa리 소o 반등","## ""코스피, 반등 시도""",5
ynat-v1_train_00588,쌍k@ 호주- l동l딜A}BiVz,"""호주, 비자 규정 완화""",5
ynat-v1_train_00590,"무,)환율에서:s보까&…미i d쟁 :방위로P전선 확대종합2보","""환율 급등, 방위 전선 확대""",5
ynat-v1_train_00591,"시진pN낙N지>서S민생행보IT0a05까지""t}만: 빈o&해소","## 시진핑, 서민 생활 행보 이어가",6
ynat-v1_train_00592,[En에=6업cuv력Oohqj이지로 바> 연결,"""엔씨소프트, 업계 최고 수준의 기술력으로 연결""",4
ynat-v1_train_00593,김부ZJ?권A전 여E 이달안?결정…단xKX앞A] 얘z,김부권 전 여 이달 안 결정…단 앞 얘기,2
ynat-v1_train_00596,살 D;w없다 세계 집값 10q>'50%↑…韓Q30년새 3K}%↑,## 세계 집값 50% 급등… 한국 30년 새 3배 뛰어,5
ynat-v1_train_00597,"w`이란 핵합의k명운[건 막판 y꽃 G촉…美d용, (건$합","핵합의, 막판 협상 난항…미국, 대응 용의",6
ynat-v1_train_00600,한]날-느낌있는 Y글U /lR세요,"""오늘 기분 좋은 하루 보내세요""",0
ynat-v1_train_00601,美 매d g츠버그 강정호와 y별p T,"강정호, 피츠버그 떠난다",6
ynat-v1_train_00604,한국 여[축V^아시'컵 한일전 04 무승부.첫 승 무산.V.,"한국, 일본과 0-0 무승부... 첫 승 도전 실패",1
ynat-v1_train_00606,靑$김기식 논j:정면돌파 태세9선관위 '권해석 결과가 A수,"김기식, 정면돌파 태세... 선관위 '권해석 결과가 A수'",2
ynat-v1_train_00608,에스.유 255억k O스플7이 제조n비 J급계약,"##  ""S.U, 255억K 규모 스플7 제조 계약 체결""",5
ynat-v1_train_00609,"<시판 제1X EBS 청년O래대학생 기자단""C집",EBS 청년·대학생 기자단 모집,3
